FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN_SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_NUMERICA(24h),ACCIDENTE_FATAL,HORA_NUMERICA,GRAVEDAD_ENC
2023-05-04,11:20:00,Con heridos,Choque,CALLE 85 CRA 65,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-05,15:25:00,Con heridos,Choque,CALLE 54 CARRERA 44,1.0,0.0,1,2023,5,,15,0,15,0
2023-05-05,19:30:00,Con heridos,Choque,CALLE 72 CARRERA 36,1.0,0.0,1,2023,5,,19,0,19,0
2023-05-05,08:20:00,Con heridos,Choque,CALLE 86 CON CARRERA 21D,2.0,0.0,1,2023,5,,8,0,8,0
2023-05-05,11:00:00,Con heridos,Choque,VIA 40 # 71-197,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-06,13:00:00,Con heridos,Choque,CARRERA 24 CALLE 47,1.0,0.0,1,2023,5,,13,0,13,0
2023-05-06,03:10:00,Con heridos,Atropello,CALLE 110 CARRERA 12,1.0,0.0,1,2023,5,,3,0,3,0
2023-05-06,15:30:00,Con heridos,Choque,CALLE 43 CARRERA 36,1.0,0.0,1,2023,5,,15,0,15,0
2023-05-06,04:30:00,Con heridos,Choque,CALLE 47D CARRERA 6 SUR,1.0,0.0,1,2023,5,,4,0,4,0
2023-05-06,16:30:00,Con heridos,Choque,CALLE 24 CARRERA 23,1.0,0.0,1,2023,5,,16,0,16,0
2023-05-06,16:30:00,Con heridos,Choque,CARRERA 24 CON CALLE 47,1.0,0.0,1,2023,5,,16,0,16,0
2023-05-06,06:10:00,Con heridos,Choque,CALLE 80B CARRERA 42D1,2.0,0.0,1,2023,5,,6,0,6,0
2023-05-06,07:30:00,Con heridos,Choque,CALLE 45 CARRERA 9B,1.0,0.0,1,2023,5,,7,0,7,0
2023-05-06,07:30:00,Con heridos,Choque,CRA 46 CALLE 75,2.0,0.0,1,2023,5,,7,0,7,0
2023-05-06,19:45:00,Con heridos,Atropello,CARRERA 47 CALLE 70,1.0,0.0,1,2023,5,,19,0,19,0
2023-05-06,21:32:00,Con heridos,Atropello,CARRERA 3G CON CALLE 49E,1.0,0.0,1,2023,5,,21,0,21,0
2023-05-06,22:20:00,Con heridos,Choque,CARRERA 26 CALLE 59,2.0,0.0,1,2023,5,,22,0,22,0
2023-05-06,23:00:00,Con heridos,Choque,CRA 47 CON CALLE 80,2.0,0.0,1,2023,5,,23,0,23,0
2023-05-07,01:30:00,Con heridos,Choque,CRA 15 CON CALLE 23,3.0,0.0,1,2023,5,,1,0,1,0
2023-05-07,07:30:00,Con heridos,Choque,VIA 40 CALLE 72,2.0,0.0,1,2023,5,,7,0,7,0
2023-05-07,08:30:00,Con heridos,Choque,CALLE 47 CON CARRERA 20,1.0,0.0,1,2023,5,,8,0,8,0
2023-05-07,21:12:00,Con heridos,Choque,CARRERA 24B # 75A-20,3.0,0.0,1,2023,5,,21,0,21,0
2023-05-07,23:45:00,Con heridos,Choque,CALLE 110 CARRERA 43B,1.0,0.0,1,2023,5,,23,0,23,0
2023-05-08,16:50:00,Con heridos,Choque,AVENIDA VIA 40 CARRERA 53B,3.0,0.0,1,2023,5,,16,0,16,0
2023-05-08,18:15:00,Con heridos,Choque,CALLE 69 CARRERA 49,2.0,0.0,1,2023,5,,18,0,18,0
2023-05-08,09:10:00,Con heridos,Choque,CALLE 86 #50-66,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-08,21:40:00,Con heridos,Choque,AV. CIRCUNVALAR CRA 6,1.0,0.0,1,2023,5,,21,0,21,0
2023-05-08,10:40:00,Con heridos,Choque,CALLE 83 CARRERA 23,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-09,13:30:00,Con heridos,Choque,CALLE 70C CARRERA 24,1.0,0.0,1,2023,5,,13,0,13,0
2023-05-09,08:00:00,Con heridos,Choque,CALLE 30 # 10 - 382,1.0,0.0,1,2023,5,,8,0,8,0
2023-05-09,09:50:00,Con heridos,Atropello,CALLE 47 # 43 - 57,2.0,0.0,1,2023,5,,9,0,9,0
2023-05-09,22:10:00,Con heridos,Choque,CARRERA 38 CALLE 6 Y 8,1.0,0.0,1,2023,5,,22,0,22,0
2023-05-10,17:35:00,Con heridos,Choque,VIA 40 CARRERA 67,2.0,0.0,1,2023,5,,17,0,17,0
2023-05-10,18:40:00,Con heridos,Choque,VIA 40 CON CALLE 66,1.0,0.0,1,2023,5,,18,0,18,0
2023-05-10,06:50:00,Con heridos,Atropello,CALLE 19 CARRERA 4,1.0,0.0,1,2023,5,,6,0,6,0
2023-05-11,13:10:00,Con heridos,Volcamiento,CARRERA 46 CALLE 110,2.0,0.0,1,2023,5,,13,0,13,0
2023-05-11,17:00:00,Con heridos,Choque,CALLE 30 CARRERA 26,1.0,0.0,1,2023,5,,17,0,17,0
2023-05-11,08:00:00,Con heridos,Choque,CALLE 80 CON CARRERA 39B,1.0,0.0,1,2023,5,,8,0,8,0
2023-05-11,22:05:00,Con heridos,Atropello,CALLE 19 CON CARRERA 5,1.0,0.0,1,2023,5,,22,0,22,0
2023-05-12,14:00:00,Con heridos,Choque,VIA 40 CALLE 85,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-12,06:30:00,Con heridos,Choque,CALLE 100 CARRERA 12 A,1.0,0.0,1,2023,5,,6,0,6,0
2023-05-12,10:10:00,Con heridos,Choque,AVENIDA CORDIALIDAD CON CARRERA 16,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-12,00:50:00,Con muertos,Choque,AV. CIRCUNVALAR CON CARRERA 9G,1.0,1.0,1,2023,5,,0,1,0,1
2023-05-13,14:50:00,Con heridos,Atropello,CARRERA 43 # 74,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-13,07:30:00,Con heridos,Caida Ocupante,CALLE 54 CRA 11,1.0,0.0,1,2023,5,,7,0,7,0
2023-05-14,02:30:00,Con heridos,Choque,CALLE 53D CARRERA 18,2.0,0.0,1,2023,5,,2,0,2,0
2023-05-14,14:30:00,Con heridos,Atropello,CALLE 51 C CON CARRERA 4,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-14,14:50:00,Con heridos,Choque,CALLE 17 CARRERA 35,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-14,04:30:00,Con heridos,Choque,CARRERA 6 CON CALLE 110,2.0,0.0,1,2023,5,,4,0,4,0
2023-05-14,17:30:00,Con heridos,Choque,CARRERA 14 CON CALLE 46,1.0,0.0,1,2023,5,,17,0,17,0
2023-05-14,19:50:00,Con heridos,Atropello,CALLE 17 ENTRE CARRERA 26 Y 28,1.0,0.0,1,2023,5,,19,0,19,0
2023-05-14,10:30:00,Con heridos,Choque,CALLE 85 CARRERA 47,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-15,01:10:00,Con heridos,Choque,COORDIALIDAD VIA GALAPA KILOMETRO 2,1.0,0.0,1,2023,5,,1,0,1,0
2023-05-15,15:30:00,Con heridos,Choque,CALLE 85 CARRERA 45,2.0,0.0,1,2023,5,,15,0,15,0
2023-05-15,15:30:00,Con heridos,Choque,CRA 3C # 41B - 98,1.0,0.0,1,2023,5,,15,0,15,0
2023-05-15,17:30:00,Con heridos,Atropello,CALLE 30 #35-29,1.0,0.0,1,2023,5,,17,0,17,0
2023-05-15,08:00:00,Con heridos,Choque,VIA 40 CON CARRERA 53B,3.0,0.0,1,2023,5,,8,0,8,0
2023-05-15,21:30:00,Con heridos,Choque,CALLE 63B # 12 - 62,1.0,0.0,1,2023,5,,21,0,21,0
2023-05-16,13:40:00,Con heridos,Choque,CALLE 19 CON RETORNO CALLE 30,2.0,0.0,1,2023,5,,13,0,13,0
2023-05-16,15:10:00,Con heridos,Choque,CARRERA 21 CALLE 44,1.0,0.0,1,2023,5,,15,0,15,0
2023-05-16,07:00:00,Con heridos,Choque,CARRERA 2 # 37E - 08,2.0,0.0,1,2023,5,,7,0,7,0
2023-05-16,07:30:00,Con heridos,Choque,CALLE 45B CRA 5B,1.0,0.0,1,2023,5,,7,0,7,0
2023-05-16,19:50:00,Con heridos,Choque,CALLE 47 CRA 1E,2.0,0.0,1,2023,5,,19,0,19,0
2023-05-16,09:00:00,Con heridos,Atropello,CARRERA 15 SUR CALLE 47C,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-16,09:30:00,Con heridos,Choque,CALLE 60 CARRERA 14,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-17,02:10:00,Con heridos,Choque,CARRERA 46 CON CALLE 82,1.0,0.0,1,2023,5,,2,0,2,0
2023-05-17,18:00:00,Con heridos,Choque,CALLE 41 CARRERA 8B,1.0,0.0,1,2023,5,,18,0,18,0
2023-05-17,09:50:00,Con heridos,Choque,CARRERA 46 CON VIA 40,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-17,00:50:00,Con heridos,Atropello,CALLE 76 CARRERA 6,2.0,0.0,1,2023,5,,0,0,0,0
2023-05-18,13:10:00,Con heridos,Choque,CALLE 110 CARRERA 72A,2.0,0.0,1,2023,5,,13,0,13,0
2023-05-18,19:30:00,Con heridos,Choque,CALLE 19 CARRERA 6B,4.0,0.0,1,2023,5,,19,0,19,0
2023-05-18,08:35:00,Con heridos,Choque,CALLE 73 CARRERA 41B,2.0,0.0,1,2023,5,,8,0,8,0
2023-05-18,21:40:00,Con heridos,Choque,CALLE 119 CARRERA 31,2.0,0.0,1,2023,5,,21,0,21,0
2023-05-18,10:10:00,Con heridos,Caida Ocupante,CARRERA 38 CALLE 69,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-19,14:00:00,Con heridos,Choque,CALLE 82 CRA 59,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-19,04:40:00,Con heridos,Choque,CARRERA 45 CALLE 59,1.0,0.0,1,2023,5,,4,0,4,0
2023-05-19,07:30:00,Con heridos,Caida Ocupante,CALLE 53 CARRERA 45,1.0,0.0,1,2023,5,,7,0,7,0
2023-05-19,20:30:00,Con heridos,Choque,CARRERA 27 CALLE 70B,1.0,0.0,1,2023,5,,20,0,20,0
2023-05-19,09:40:00,Con heridos,Choque,CALLE 24 CON CRA 10,2.0,0.0,1,2023,5,,9,0,9,0
2023-05-20,04:10:00,Con heridos,Choque,CRA 44 CON CALLE 68,4.0,0.0,1,2023,5,,4,0,4,0
2023-05-20,23:30:00,Con heridos,Choque,CALLE 75 CARRERA 49,3.0,0.0,1,2023,5,,23,0,23,0
2023-05-20,11:35:00,Con muertos,Choque,CRA 38 CON CALLE 134,1.0,1.0,1,2023,5,,11,1,11,1
2023-05-21,15:20:00,Con muertos,Choque,CALLE 110 CRA 40B,1.0,1.0,1,2023,5,,15,1,15,1
2023-05-21,18:40:00,Con heridos,Choque,CALLE 24 CRA 17B,1.0,0.0,1,2023,5,,18,0,18,0
2023-05-21,11:30:00,Con heridos,Atropello,CALLE 40 CARRERA 51,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-22,17:00:00,Con heridos,Choque,CALLE 84 CARRERA 42H,1.0,0.0,1,2023,5,,17,0,17,0
2023-05-22,19:00:00,Con heridos,Choque,CARRERA 59B CON CALLE 84,4.0,0.0,1,2023,5,,19,0,19,0
2023-05-22,20:10:00,Con heridos,Choque,CALLE 45B CON CRA 14,3.0,0.0,1,2023,5,,20,0,20,0
2023-05-22,20:30:00,Con heridos,Choque,CALLE 36B CRA 20,2.0,0.0,1,2023,5,,20,0,20,0
2023-05-22,12:30:00,Con heridos,Choque,CARRERA 18 CALLE 24,1.0,0.0,1,2023,5,,12,0,12,0
2023-05-23,16:20:00,Solo daños,Choque,CALLE 14 CARRERA 17 LA PLAYA,1.0,0.0,1,2023,5,,16,0,16,2
2023-05-23,05:30:00,Con heridos,Choque,AV. 40 CON CALLE 68,2.0,0.0,1,2023,5,,5,0,5,0
2023-05-23,05:55:00,Con heridos,Choque,CALLE 34 CARRERA 45,1.0,0.0,1,2023,5,,5,0,5,0
2023-05-23,08:00:00,Con heridos,Choque,CARRERA 13 CALLE 24,2.0,0.0,1,2023,5,,8,0,8,0
2023-05-24,13:20:00,Con heridos,Choque,CARRERA 38 CON CALLE 109,1.0,0.0,1,2023,5,,13,0,13,0
2023-05-24,18:10:00,Con heridos,Choque,CALLE 98 CARRERA 44,1.0,0.0,1,2023,5,,18,0,18,0
2023-05-24,20:00:00,Con heridos,Atropello,CALLE 56 CARRERA 8E1,1.0,0.0,1,2023,5,,20,0,20,0
2023-05-24,10:30:00,Con heridos,Choque,CALLE 52C CARRERA 10B,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-24,11:00:00,Con heridos,Choque,CALLE 81 CRA 71,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-24,12:30:00,Con heridos,Choque,CALLE 58 #44 - 125,1.0,0.0,1,2023,5,,12,0,12,0
2023-05-25,17:30:00,Con heridos,Choque,CALLE 45B CRA 21B,2.0,0.0,1,2023,5,,17,0,17,0
2023-05-25,08:00:00,Con heridos,Choque,VIA 40 CON CALLE 58,1.0,0.0,1,2023,5,,8,0,8,0
2023-05-25,08:35:00,Con heridos,Choque,AV. VIA 40 # 51-128,1.0,0.0,1,2023,5,,8,0,8,0
2023-05-25,10:30:00,Con heridos,Choque,CARRERA 43 CALLE 43,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-25,10:40:00,Con heridos,Choque,CARRERA 51B #98 - 150,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-26,16:45:00,Con heridos,Choque,CRA 46 # 104 - 02,2.0,0.0,1,2023,5,,16,0,16,0
2023-05-26,21:20:00,Con heridos,Choque,CALLE 54 CARRERA 33,2.0,0.0,1,2023,5,,21,0,21,0
2023-05-26,21:30:00,Con heridos,Atropello,CALLE 56 # 9L - 145,1.0,0.0,1,2023,5,,21,0,21,0
2023-05-26,00:20:00,Con heridos,Choque,CALLE 82 CARRERA 59B,4.0,0.0,1,2023,5,,0,0,0,0
2023-05-27,19:00:00,Con heridos,Choque,CALLE 30 CARRERA 13C,1.0,0.0,1,2023,5,,19,0,19,0
2023-05-27,20:50:00,Con heridos,Choque,CARRERA 47 CON CALLE 75,2.0,0.0,1,2023,5,,20,0,20,0
2023-05-27,09:40:00,Con heridos,Choque,CARRERA 52 CON CALLE 80,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-27,23:55:00,Con heridos,Choque,CRA 38 CON CALLE 116,3.0,0.0,1,2023,5,,23,0,23,0
2023-05-28,13:30:00,Con heridos,Choque,CARRERA 21 CALLE 38,2.0,0.0,1,2023,5,,13,0,13,0
2023-05-28,14:00:00,Con heridos,Atropello,AVENIDA CORDIALIDAD CARRERA 14,1.0,0.0,1,2023,5,,14,0,14,0
2023-05-28,07:00:00,Con heridos,Choque,CALLE 71 CARRERA 34,3.0,0.0,1,2023,5,,7,0,7,0
2023-05-28,22:00:00,Con heridos,Atropello,CALLE 19 CARRERA 6C,2.0,0.0,1,2023,5,,22,0,22,0
2023-05-28,22:00:00,Con heridos,Choque,CALLE 30 CON CRA 15,1.0,0.0,1,2023,5,,22,0,22,0
2023-05-28,22:40:00,Con heridos,Choque,CALLE 90 CARRERA 6,2.0,0.0,1,2023,5,,22,0,22,0
2023-05-28,11:20:00,Con heridos,Choque,CARRERA 38 CALLE 36,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-28,11:45:00,Con heridos,Choque,CALLE 72 CON CARRERA 56,1.0,0.0,1,2023,5,,11,0,11,0
2023-05-29,07:00:00,Con heridos,Choque,CARRERA 59B CALLE 58,2.0,0.0,1,2023,5,,7,0,7,0
2023-05-29,20:10:00,Con heridos,Choque,CALLE 113 CARRERA 38,1.0,0.0,1,2023,5,,20,0,20,0
2023-05-29,21:00:00,Con heridos,Choque,CALLE 17 CON CARRERA 17B,5.0,0.0,1,2023,5,,21,0,21,0
2023-05-30,06:55:00,Con heridos,Caida Ocupante,CALLE 47 # 41 - 103,1.0,0.0,1,2023,5,,6,0,6,0
2023-05-30,07:30:00,Con heridos,Choque,CARRERA 14 CALLE 61,1.0,0.0,1,2023,5,,7,0,7,0
2023-05-31,21:00:00,Con heridos,Choque,CARRERA 15 # 23-89,1.0,0.0,1,2023,5,,21,0,21,0
2023-05-31,09:40:00,Con heridos,Choque,CALLE 100 CARRERA 37,1.0,0.0,1,2023,5,,9,0,9,0
2023-05-31,10:10:00,Con heridos,Choque,CALLE 50 CARRERA 26B,1.0,0.0,1,2023,5,,10,0,10,0
2023-05-31,10:50:00,Con heridos,Atropello,CRA 6 CALLE 110,1.0,0.0,1,2023,5,,10,0,10,0
2023-06-01,14:15:00,Con muertos,Atropello,CALLE 45 CARRERA 31,1.0,1.0,1,2023,6,,14,1,14,1
2023-06-01,06:40:00,Con heridos,Choque,CALLE 40 CARRERA 50,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-01,08:10:00,Con heridos,Atropello,CALLE 84 CON CARRERA 59,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-01,08:40:00,Con heridos,Choque,CALLE 80 CON CARRERA 71,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-01,08:40:00,Con heridos,Choque,CARRERA 14 CALLE 45,2.0,0.0,1,2023,6,,8,0,8,0
2023-06-02,09:30:00,Con heridos,Choque,CALLE 28 CARRERA 10,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-03,14:30:00,Con heridos,Choque,CARRERA 11 CALLE 21,2.0,0.0,1,2023,6,,14,0,14,0
2023-06-03,17:50:00,Con heridos,Choque,CALLE 47 CON CARRERA 23,2.0,0.0,1,2023,6,,17,0,17,0
2023-06-03,21:20:00,Con heridos,Atropello,CARRERA 3 SUR CALLE 49,3.0,0.0,1,2023,6,,21,0,21,0
2023-06-03,23:20:00,Con heridos,Choque,CARRERA 14 CALLE 45D,1.0,0.0,1,2023,6,,23,0,23,0
2023-06-04,14:15:00,Con heridos,Choque,CALLE 82 CARRERA 55,3.0,0.0,1,2023,6,,14,0,14,0
2023-06-04,15:30:00,Con heridos,Choque,CARRERA 38 CON CALLE 79,1.0,0.0,1,2023,6,,15,0,15,0
2023-06-04,04:30:00,Con heridos,Choque,AV. VIA 40 # 85 - 2202,2.0,0.0,1,2023,6,,4,0,4,0
2023-06-04,17:40:00,Con heridos,Choque,CALLE 85 CARRERA 47,1.0,0.0,1,2023,6,,17,0,17,0
2023-06-04,20:30:00,Con heridos,Choque,CALLE 49 CARRERA 3 SUR,1.0,0.0,1,2023,6,,20,0,20,0
2023-06-04,09:40:00,Con heridos,Choque,CALLE 110 CARRERA 13 SUR,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-04,22:05:00,Con heridos,Choque,CALLE 85 CON CARRERA 55,1.0,0.0,1,2023,6,,22,0,22,0
2023-06-05,16:50:00,Con heridos,Caida Ocupante,CALLE 19 CRA 5A,1.0,0.0,1,2023,6,,16,0,16,0
2023-06-05,17:20:00,Con heridos,Choque,CRA 15 SUR CALLE 80,2.0,0.0,1,2023,6,,17,0,17,0
2023-06-05,06:20:00,Con heridos,Choque,CALLE 72 CON CRA 46,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-05,18:30:00,Con heridos,Choque,CRA 14 CALLE 57C,1.0,0.0,1,2023,6,,18,0,18,0
2023-06-06,13:00:00,Con heridos,Choque,CALLE 53D CARRERA 20B,1.0,0.0,1,2023,6,,13,0,13,0
2023-06-06,06:20:00,Con muertos,Choque,VIA 40 CON CRA 67,1.0,1.0,1,2023,6,,6,1,6,1
2023-06-06,07:30:00,Con heridos,Choque,CALLE 5 CON CARRERA 9,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-06,07:30:00,Con heridos,Choque,CARRERA 38 CALLE 52,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-06,11:45:00,Con heridos,Choque,CALLE 94 CARRERA 65,1.0,0.0,1,2023,6,,11,0,11,0
2023-06-07,06:15:00,Con heridos,Choque,CARRERA 33 CALLE 43,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-07,06:20:00,Con heridos,Choque,CALLE 45 CON CARRERA 110 (AVENIDA MURILLO CON CIRCUNVALAR),1.0,0.0,1,2023,6,,6,0,6,0
2023-06-07,06:25:00,Con heridos,Choque,AV. VIA 40 CON CALLE 70C,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-07,07:10:00,Con heridos,Choque,CARRERA 67 CALLE 66,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-07,19:30:00,Con heridos,Choque,CALLE 110 CARRERA 9G,2.0,0.0,1,2023,6,,19,0,19,0
2023-06-07,07:56:00,Con heridos,Choque,CALLE 79 CRA 56,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-07,08:00:00,Con heridos,Caida Ocupante,CALLE 110 CARRERA 43 Y 46,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-07,08:10:00,Con heridos,Choque,CALLE 48 CARRERA 52,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-07,10:00:00,Con heridos,Atropello,CALLE 50 ENTRE CRA 31 Y 32,2.0,0.0,1,2023,6,,10,0,10,0
2023-06-08,07:40:00,Con heridos,Choque,AV. CIRCUNVALAR CON CARRERA 9G,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-08,09:25:00,Con heridos,Choque,VIA 40 CON CALLE 70C,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-08,23:24:00,Con heridos,Choque,CALLE 76 CARRERA 46,2.0,0.0,1,2023,6,,23,0,23,0
2023-06-08,12:20:00,Con heridos,Choque,CARRERA 1E CON CALLE 92,2.0,0.0,1,2023,6,,12,0,12,0
2023-06-09,16:10:00,Con heridos,Choque,CARRERA 24 CON CALLE 38,1.0,0.0,1,2023,6,,16,0,16,0
2023-06-09,07:00:00,Con heridos,Choque,CALLE 110 CRA 39,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-09,20:50:00,Con heridos,Choque,CARRERA 38 CALLE 80,1.0,0.0,1,2023,6,,20,0,20,0
2023-06-09,23:20:00,Con heridos,Choque,CALLE 45 CARRERA 43,2.0,0.0,1,2023,6,,23,0,23,0
2023-06-09,00:30:00,Con heridos,Choque,CARRERA 47 CALLE 75,1.0,0.0,1,2023,6,,0,0,0,0
2023-06-10,06:40:00,Con heridos,Choque,CARRERA 13 CON CALLE 104,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-10,19:30:00,Con heridos,Choque,VIA 40 CARRERA 51,1.0,0.0,1,2023,6,,19,0,19,0
2023-06-10,08:50:00,Con heridos,Choque,CALLE 110 CARRERA 13A,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-10,23:55:00,Con heridos,Choque,CALLE 114 CON CRA 42C,1.0,0.0,1,2023,6,,23,0,23,0
2023-06-11,03:02:00,Con heridos,Choque,CALLE 53D CON CARRERA 21A,2.0,0.0,1,2023,6,,3,0,3,0
2023-06-11,04:00:00,Con heridos,Atropello,CALLE 110 CON CARRERA 13,2.0,0.0,1,2023,6,,4,0,4,0
2023-06-11,05:00:00,Con heridos,Choque,CALLE 43 CARRERA 40,1.0,0.0,1,2023,6,,5,0,5,0
2023-06-11,22:00:00,Con heridos,Choque,CALLE 76 # 86 - 12,1.0,0.0,1,2023,6,,22,0,22,0
2023-06-11,23:40:00,Con heridos,Choque,AVENIDA CIRCUNVALAR CARRERA 9D,2.0,0.0,1,2023,6,,23,0,23,0
2023-06-12,12:30:00,Con heridos,Choque,CARRERA 5B CALLE 55B,1.0,0.0,1,2023,6,,12,0,12,0
2023-06-13,13:50:00,Con heridos,Choque,CARRERA 42 CON CALLE 79,1.0,0.0,1,2023,6,,13,0,13,0
2023-06-13,15:40:00,Con heridos,Choque,CALLE 110 CRA 14 SUR,1.0,0.0,1,2023,6,,15,0,15,0
2023-06-13,05:50:00,Con heridos,Choque,CARRERA 44 CALLE 42,1.0,0.0,1,2023,6,,5,0,5,0
2023-06-13,07:50:00,Con heridos,Choque,CALLE 99 CARRERA 57,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-13,20:30:00,Con heridos,Choque,CARRERA 1 E CALLE 45D,2.0,0.0,1,2023,6,,20,0,20,0
2023-06-14,15:00:00,Con heridos,Choque,CALLE 96 CON CARRERA 59B,1.0,0.0,1,2023,6,,15,0,15,0
2023-06-14,18:20:00,Con heridos,Choque,CARRERA 1 CON CALLE 44A,1.0,0.0,1,2023,6,,18,0,18,0
2023-06-14,22:20:00,Con heridos,Atropello,CALLE 51 CON CRA 1B,1.0,0.0,1,2023,6,,22,0,22,0
2023-06-14,12:40:00,Con heridos,Choque,CALLE 80 CON  CARRERA 42H,2.0,0.0,1,2023,6,,12,0,12,0
2023-06-15,13:00:00,Con heridos,Choque,CARRERA 21 CON CALLE 111C,1.0,0.0,1,2023,6,,13,0,13,0
2023-06-15,15:00:00,Con heridos,Choque,CARRERA 43 CALLE 57,1.0,0.0,1,2023,6,,15,0,15,0
2023-06-15,17:45:00,Con heridos,Choque,CALLE 84 CARRERA 65,1.0,0.0,1,2023,6,,17,0,17,0
2023-06-15,09:00:00,Con heridos,Choque,CALLE 80 CRA 76,4.0,0.0,1,2023,6,,9,0,9,0
2023-06-15,21:10:00,Con heridos,Choque,AVENIDA MURILLO CARRERA 11 SUR,2.0,0.0,1,2023,6,,21,0,21,0
2023-06-15,22:30:00,Con heridos,Choque,CARRERA 42H CALLE 90,3.0,0.0,1,2023,6,,22,0,22,0
2023-06-15,10:45:00,Con heridos,Choque,CALLE 30 CARRERA 43 - 103,1.0,0.0,1,2023,6,,10,0,10,0
2023-06-15,11:30:00,Con heridos,Atropello,CARRERA 47 CON CALLE 70,1.0,0.0,1,2023,6,,11,0,11,0
2023-06-15,11:30:00,Con heridos,Choque,CALLE 51 CARRERA 22,1.0,0.0,1,2023,6,,11,0,11,0
2023-06-15,12:10:00,Con heridos,Choque,CALLE 76 CON CARRERA 48,2.0,0.0,1,2023,6,,12,0,12,0
2023-06-15,12:20:00,Con heridos,Choque,CALLE 113 CON CARRERA 37,1.0,0.0,1,2023,6,,12,0,12,0
2023-06-16,15:00:00,Con heridos,Choque,CARRERA 44B CON CALLE 99,2.0,0.0,1,2023,6,,15,0,15,0
2023-06-16,05:10:00,Con heridos,Atropello,CARRERA 38 CON CALLE 76 Y 74,2.0,0.0,1,2023,6,,5,0,5,0
2023-06-16,17:30:00,Con heridos,Choque,CALLE 35 CARRERA 33,1.0,0.0,1,2023,6,,17,0,17,0
2023-06-16,18:30:00,Con heridos,Atropello,CALLE 110 CON CARRERA 6Q,2.0,0.0,1,2023,6,,18,0,18,0
2023-06-16,07:50:00,Con heridos,Choque,CARRERA 38 # 81 - 93,2.0,0.0,1,2023,6,,7,0,7,0
2023-06-16,08:00:00,Con heridos,Choque,CALLE 45 CRA 27,3.0,0.0,1,2023,6,,8,0,8,0
2023-06-17,14:14:00,Con heridos,Choque,CALLE 56C CARRERA 14,2.0,0.0,1,2023,6,,14,0,14,0
2023-06-17,04:00:00,Con heridos,Choque,CARRERA 59 CON CALLE 81 - 123,2.0,0.0,1,2023,6,,4,0,4,0
2023-06-17,16:30:00,Con heridos,Choque,CALLE 53 CARRERA 53,1.0,0.0,1,2023,6,,16,0,16,0
2023-06-17,10:50:00,Con heridos,Choque,AV. CORDIALIDAD CRA 10,2.0,0.0,1,2023,6,,10,0,10,0
2023-06-17,11:00:00,Con heridos,Choque,VIA 40 CALLE 70C,1.0,0.0,1,2023,6,,11,0,11,0
2023-06-18,17:25:00,Con heridos,Choque,CALLE 75 CON CARRERA 53,1.0,0.0,1,2023,6,,17,0,17,0
